Date,gold,oil,dxy,sp500,gold_tomorrow,target,gold_ret,oil_ret,dxy_ret,sp_ret
2025-08-05,3434.7,65.16,98.581,6291.1,3433.4,0,0.002422367499416156,-0.017046311660884106,-5.071714036475328e-05,-0.007337162332744285
2025-08-06,3433.4,64.35,97.983,6355.4,3453.7,1,-0.0003784901155849951,-0.012430939226519389,-0.006066077641736278,0.010220788097470956
2025-08-07,3453.7,63.88,98.229,6353.3,3404.7,0,0.005912506553270802,-0.007303807303807197,0.0025106396007470444,-0.000330427667809996
2025-08-11,3404.7,63.09,98.361,6376.4,3399.0,0,-0.014187682774994936,-0.012366938008766426,0.0013437986745259423,0.003635905749767687
2025-08-12,3399.0,62.48,97.927,6449.4,3408.3,1,-0.0016741563133315651,-0.009668727215089712,-0.004412317890220674,0.011448466219183162
2025-08-13,3408.3,61.93,97.662,6465.5,3383.2,0,0.00273609885260373,-0.008802816901408383,-0.0027060973990830073,0.002496356250193843
2025-08-14,3383.2,63.96,98.103,6469.3,3378.0,0,-0.007364375201713624,0.032778943968997165,0.004515574122995414,0.0005877349006264687
2025-08-18,3378.0,63.42,98.017,6451.4,3358.7,0,-0.00153700638448806,-0.008442776735459678,-0.0008766296647401139,-0.002766914503887663
2025-08-19,3358.7,62.35,98.119,6408.1,3388.5,1,-0.005713439905269402,-0.016871649321980486,0.0010406358080741196,-0.006711721486808986
2025-08-20,3388.5,63.21,98.08,6392.8,3381.6,0,0.008872480423973705,0.01379310344827589,-0.00039747653359700763,-0.0023876031897130945
2025-08-21,3381.6,63.52,98.511,6381.6,3404.9,1,-0.0020362992474546315,0.0049042872963138695,0.004394371941272457,-0.0017519709673382566
2025-08-25,3404.9,64.8,98.318,6444.7,3420.1,1,0.006890229477170662,0.02015113350125941,-0.001959172072154347,0.009887802431991943
2025-08-26,3420.1,63.25,98.122,6471.4,3435.7,1,0.00446415460072247,-0.023919753086419693,-0.0019935311946946976,0.004142939159309078
2025-08-27,3435.7,64.15,98.127,6461.9,3474.3,1,0.004561270138299989,0.014229249011857847,5.095697193291393e-05,-0.0014679976512037562
2025-08-28,3474.3,64.6,97.738,6502.1,3512.0,1,0.01123497394999573,0.0070148090413093556,-0.003964250410182668,0.006221080487163411
2025-08-31,3512.0,63.96,97.738,6477.1,3592.2,1,0.010851106697751911,-0.009907120743033904,0.0,-0.0038449116439304154
2025-09-02,3592.2,65.59,98.347,6424.3,3635.5,1,0.022835990888382618,0.025484677923702348,0.0062309439521985865,-0.008151796328603855
2025-09-03,3635.5,63.97,98.083,6445.9,3606.7,0,0.012053894549301392,-0.024698887025461302,-0.00268437268040711,0.003362234017713961
2025-09-04,3606.7,63.48,98.304,6506.6,3677.4,1,-0.007921881446843693,-0.007659840550257924,0.0022531937236829336,0.009416838610589728
2025-09-08,3677.4,62.26,97.037,6502.5,3682.2,1,0.019602406632101443,-0.01921865154379332,-0.01288859049479163,-0.0006301294070636398
2025-09-09,3682.2,62.63,97.367,6523.0,3682.0,0,0.0013052700277369489,0.005942820430453022,0.0034007646567804084,0.0031526336024605417
2025-09-10,3682.0,63.67,97.357,6540.1,3673.6,0,-5.431535495081796e-05,0.016605460641864855,-0.00010270420162894478,0.0026214931779855455
2025-09-11,3673.6,62.37,97.528,6588.9,3719.0,1,-0.0022813688212928174,-0.020417779173865336,0.0017564222397978835,0.0074616596076511055
2025-09-15,3719.0,63.02,97.448,6615.5,3725.1,1,0.012358449477351874,0.01042167708834385,-0.0008202772537119207,0.0040370926861843515
2025-09-16,3725.1,64.52,96.248,6612.4,3717.8,0,0.0016402258671686099,0.02380196762932396,-0.012314259912979075,-0.0004685964779684859
2025-09-17,3717.8,64.05,96.52,6623.4,3678.3,0,-0.0019596789347936516,-0.007284562926224369,0.0028260327487323877,0.001663541225576104
2025-09-18,3678.3,63.57,96.971,6644.9,3761.6,1,-0.010624562913551072,-0.007494145199063218,0.004672606713634453,0.0032460669746656734
2025-09-22,3761.6,62.64,96.975,6694.1,3801.8,1,0.022646331185601998,-0.014629542236904158,4.1249445710489496e-05,0.007404174630167626
2025-09-23,3801.8,63.41,96.893,6662.2,3753.4,0,0.010686941726924859,0.01229246487867175,-0.0008455787574116469,-0.0047653904184282725
2025-09-24,3753.4,64.99,97.518,6643.4,3756.5,1,-0.012730811720763846,0.024917205488093286,0.006450414374619351,-0.0028218906667467625
2025-09-25,3756.5,64.98,98.215,6605.4,3855.2,1,0.0008259178344967033,-0.0001538698261269733,0.007147398429008023,-0.0057199626697173045
2025-09-29,3855.2,63.45,97.584,6659.4,3873.2,1,0.026274457606814794,-0.023545706371191133,-0.0064246805477777835,0.008175129439549567
2025-09-30,3873.2,62.37,97.451,6672.1,3897.5,1,0.004669018468562047,-0.017021276595744816,-0.00136292834890972,0.0019070787158004254
2025-10-01,3897.5,61.78,97.381,6709.9,3868.1,0,0.0062738820613446045,-0.009459676126342687,-0.00071830971462572,0.005665382713088807
2025-10-02,3868.1,60.48,97.54,6721.4,3976.3,1,-0.007543296985247028,-0.021042408546455227,0.0016327620377691865,0.0017138854528382375
2025-10-06,3976.3,61.69,97.807,6731.5,4004.4,1,0.027972389545254828,0.020006613756613723,0.0027373385277833506,0.0015026631356562792
2025-10-07,4004.4,61.73,98.284,6712.7,4070.5,1,0.007066871211930614,0.0006484033068567818,0.004876951547435393,-0.002792839634554012
2025-10-08,4070.5,62.55,98.64,6762.4,3972.6,0,0.01650684247327927,0.013283654624979713,0.0036221562003988517,0.0074038762346000375
2025-10-09,3972.6,61.51,99.285,6746.4,4133.0,1,-0.02405109937354133,-0.016626698641087123,0.006538929440389252,-0.002366023896841374
2025-10-13,4133.0,59.07,99.03,6650.5,4163.4,1,0.040376579570054805,-0.03966834661030727,-0.0025683638011784193,-0.014214988734732592
2025-10-14,4163.4,58.27,98.81,6649.4,4201.6,1,0.007355431889668473,-0.013543253766717389,-0.002221549025547831,-0.00016540109766183253
2025-10-15,4201.6,58.27,98.541,6675.4,4304.6,1,0.009175193351587785,0.0,-0.0027223965185710908,0.0039101272295245515
2025-10-16,4304.6,57.46,98.092,6614.0,4359.4,1,0.024514470677837075,-0.013900806590012027,-0.0045564790290335555,-0.009197950684603162
2025-10-20,4359.4,57.52,98.355,6741.1,4109.1,0,0.012730567300097473,0.0010442046641141456,0.002681156465359047,0.019216812821288176
2025-10-21,4109.1,57.82,98.711,6733.8,4065.4,0,-0.05741615818690626,0.005215577190542442,0.003619541456967079,-0.0010829093174704596
2025-10-22,4065.4,58.5,98.673,6691.9,4145.6,1,-0.010634932223601345,0.011760636457972984,-0.0003849621622716848,-0.006222341025869604
2025-10-23,4145.6,61.79,98.729,6746.3,4005.5,0,0.019727456092881512,0.05623931623931622,0.0005675311382038473,0.00812923086119044
2025-10-27,4005.5,61.31,98.563,6878.6,3968.7,0,-0.03379486684677735,-0.007768247289205332,-0.0016813702154382382,0.019610749596074895
2025-10-28,3968.7,60.15,98.453,6895.8,3986.2,1,-0.009187367369866473,-0.018920241396183424,-0.0011160374582753763,0.00250050882447006
2025-10-29,3986.2,60.48,99.022,6891.0,4015.9,1,0.004409504371708728,0.005486284289276888,0.005779407432988437,-0.0006960758722700522
2025-10-30,4015.9,60.57,99.348,6868.0,4014.0,0,0.007450704932015606,0.0014880952380953438,0.0032921976934416897,-0.0033376868379044744
2025-11-03,4014.0,61.05,99.707,6847.4,3960.5,0,-0.0004731193505814746,0.007924715205547272,0.0036135604138984867,-0.002999417588817721
2025-11-04,3960.5,60.56,100.07,6765.6,3992.9,1,-0.013328350772296993,-0.008026208026207904,0.0036406671547635217,-0.011946140140783212
2025-11-05,3992.9,59.6,100.059,6807.4,3991.0,0,0.008180785254387146,-0.015852047556142668,-0.00010992305386225976,0.006178313822868597
2025-11-06,3991.0,59.43,99.585,6740.1,4122.0,1,-0.00047584462420802165,-0.002852348993288567,-0.004737205049021087,-0.00988630020272041
2025-11-10,4122.0,60.03,99.462,6839.0,4116.3,0,0.03282385367075924,0.01009591115598174,-0.0012351257719535047,0.014673372798623019
2025-11-11,4116.3,60.99,99.316,6847.8,4213.6,1,-0.001382823871906802,0.015992003998001048,-0.0014678972874062612,0.0012867378271677055
2025-11-12,4213.6,58.49,99.374,6835.4,4194.5,0,0.023637732915482434,-0.04099032628299726,0.0005839945225341037,-0.0018108005490815593
2025-11-13,4194.5,58.64,99.05,6745.4,4109.8,0,-0.004532940953104303,0.0025645409471704017,-0.0032604101676494412,-0.01316674956842323
2025-11-17,4109.8,59.91,99.488,6681.9,4101.7,0,-0.020193110025032768,0.021657571623465044,0.004422009086320067,-0.00941382275328373
2025-11-18,4101.7,60.74,99.449,6622.8,4118.2,1,-0.00197089882719359,0.013854114505090998,-0.0003920070762303274,-0.008844789655636842
2025-11-19,4118.2,59.44,100.151,6712.3,4095.7,0,0.004022722285881519,-0.021402700032927324,0.0070588945087430854,0.013513921604155321
2025-11-20,4095.7,59.14,100.09,6547.8,4113.1,1,-0.00546355203729787,-0.005047106325706596,-0.0006090802887639413,-0.02450724788820524
2025-11-24,4113.1,58.84,100.072,6706.4,4159.8,1,0.004248358034035782,-0.005072708826513339,-0.0001798381456689091,0.024221876049970836
2025-11-25,4159.8,57.95,99.589,6769.6,4202.3,1,0.011353966594539244,-0.015125764785859919,-0.004826524902070584,0.009423833949660176
2025-11-26,4202.3,58.65,99.522,6814.9,4274.8,1,0.010216837347949426,0.012079378774805694,-0.0006727650644147154,0.006691680453793314
2025-12-01,4274.8,59.32,99.362,6813.7,4220.8,0,0.01725245698784006,0.011423699914748564,-0.001607684733023973,-0.0001760847554622691
2025-12-02,4220.8,58.64,99.296,6837.1,4232.5,1,-0.012632169926078407,-0.011463250168577188,-0.0006642378374025482,0.0034342574518984037
2025-12-03,4232.5,58.95,98.796,6855.1,4243.0,1,0.002771986353298006,0.005286493860845898,-0.005035449564937178,0.0026326951485278194
2025-12-04,4243.0,59.67,98.953,6854.9,4217.7,0,0.0024808033077377,0.012213740458015154,0.0015891331632860162,-2.917535849233932e-05
2025-12-08,4217.7,58.63,98.745,6859.6,4236.2,1,-0.005962762196559113,-0.017429193899782147,-0.0021020080240113925,0.0006856409283870768
2025-12-09,4236.2,58.08,98.848,6838.4,4224.7,0,0.004386276880764317,-0.009380863039399667,0.0010430907894070085,-0.003090559216280986
2025-12-10,4224.7,58.3,98.426,6875.8,4313.0,1,-0.00271469713422412,0.0037878787878786735,-0.004269180964713515,0.005469115582592554
2025-12-11,4313.0,57.45,98.344,6900.9,4335.2,1,0.02090089237105608,-0.014579759862778596,-0.0008331132017963538,0.0036504843072804327
2025-12-15,4335.2,56.82,98.168,6812.7,4332.3,0,0.005147229306746937,-0.01096605744125334,-0.0017896363784266622,-0.012780941616310937
2025-12-16,4332.3,55.27,97.794,6786.2,4373.9,1,-0.0006689426093374751,-0.027279127067933784,-0.003809795452693443,-0.0038897940610918003
2025-12-17,4373.9,55.94,98.002,6728.3,4364.5,0,0.009602289776792894,0.012122308666545845,0.002126919851933584,-0.00853202086587479
2025-12-18,4364.5,56.15,98.088,6775.0,4469.4,1,-0.0021491117766752055,0.0037540221666070295,0.0008775331115691287,0.006940832008085263
2025-12-22,4469.4,58.01,97.954,6875.8,4505.7,1,0.024034826440600288,0.03312555654496885,-0.001366120218579292,0.01487822878228795
2025-12-23,4505.7,58.38,97.613,6904.1,4527.5,1,0.008121895556450598,0.006378210653335659,-0.0034812258815362096,0.004115884697053485
2025-12-25,4527.5,58.38,97.613,6934.8,4327.0,0,0.0048383159109572915,0.0,0.0,0.004446633160006375
2025-12-29,4327.0,58.08,97.732,6904.1,4386.3,1,-0.044284925455549407,-0.005138746145940454,0.0012190999149703785,-0.0044269481455845305
2025-12-30,4386.3,57.95,97.955,6895.9,4361.55,0,0.013704645250751213,-0.002238292011019216,0.0022817500920886413,-0.0011877000622819711
2026-01-01,4361.55,57.95,97.955,6856.5,4329.6,0,-0.005642568907735401,0.0,0.0,-0.005713539929523281
2026-01-02,4329.6,57.32,98.158,6853.7,4451.5,1,-0.007325377446091408,-0.01087144089732528,0.002072380174569899,-0.00040837161817253165
2026-01-05,4451.5,58.08,97.982,6898.0,4496.1,1,0.02815502586844043,0.013258897418004123,-0.001793027567798866,0.006463661963610923
2026-01-06,4496.1,56.94,98.317,6944.1,4462.5,0,0.010019094687184094,-0.01962809917355368,0.003418995325672025,0.006683096549724654
2026-01-07,4462.5,55.99,98.422,6922.7,4460.7,0,-0.007473143390938852,-0.016684229012996044,0.0010679740024615025,-0.0030817528549417217
2026-01-08,4460.7,57.76,98.688,6922.6,4500.9,1,-0.0004033613445378892,0.03161278799785672,0.0027026477820000228,-1.4445230906989792e-05
2026-01-09,4500.9,59.12,98.89,6963.2,4614.7,1,0.009012038469298433,0.023545706371191022,0.0020468547341114807,0.005864848467338701
2026-01-12,4614.7,59.32,98.626,6967.1,4599.1,0,0.025283832122464434,0.003382949932341006,-0.0026696329254727313,0.0005600873161766273
2026-01-13,4599.1,60.93,98.909,6959.6,4635.7,1,-0.003380501441046957,0.027140930546190045,0.0028694259120314314,-0.0010764880653356679
2026-01-14,4635.7,62.02,98.907,6922.5,4623.7,0,0.0079580787545388,0.017889381257180537,-2.0220606820497977e-05,-0.005330766135984932
2026-01-15,4623.7,59.19,99.122,6952.6,4595.4,0,-0.002588605820048717,-0.045630441792970045,0.0021737591879240625,0.004348140122788058
2026-01-16,4595.4,59.44,99.201,6940.8,4680.64,1,-0.006120639314834531,0.004223686433519225,0.0007969976392727673,-0.0016972068003336949
2026-01-18,4680.64,58.97,99.201,6898.9,4671.15,0,0.01854898376637526,-0.007907133243607034,0.0,-0.006036768095896816
2026-01-19,4671.15,59.39,99.201,6873.2,4800.8,1,-0.0020275005127505796,0.0071222655587586114,0.0,-0.0037252315586542295
2026-01-20,4800.8,60.34,98.439,6798.9,4873.1,1,0.02775547777313947,0.015995958915642428,-0.007681374179695721,-0.01081010300878782
2026-01-21,4873.1,60.62,98.563,6891.7,4949.4,1,0.015059990001666357,0.004640371229698292,0.0012596633448125338,0.01364926679315781
2026-01-22,4949.4,59.36,98.176,6909.0,5017.0,1,0.01565738441649045,-0.020785219399538035,-0.003926422694114473,0.0025102659721114584
2026-01-23,5017.0,61.07,97.404,6901.6,5102.4,1,0.013658221198529219,0.02880727762803237,-0.007863428943937434,-0.001071066724562142
2026-01-26,5102.4,60.63,96.857,6952.2,5101.4,0,0.01702212477576226,-0.007204846897003403,-0.005615785799351181,0.007331633244465063
2026-01-27,5101.4,62.39,96.051,6984.5,5321.0,1,-0.00019598620257132993,0.02902853372917691,-0.008321546196970786,0.004646011334541678
2026-01-28,5321.0,63.21,96.274,6969.0,5354.8,1,0.043047006704042046,0.013143131912165318,0.00232168327242821,-0.002219199656381954
2026-01-29,5354.8,65.42,96.137,6959.6,4745.1,0,0.006352189438075584,0.034962822338237665,-0.0014230217919687371,-0.0013488305352273855
2026-01-30,4745.1,65.21,96.859,6935.5,4652.6,0,-0.11386046164189134,-0.003210027514521707,0.007510115772283221,-0.0034628426921088362
2026-02-02,4652.6,62.14,97.492,6991.4,4935.0,1,-0.019493793597605946,-0.04707866891581036,0.006535272922495672,0.008059981255857496
2026-02-03,4935.0,63.21,97.301,6918.9,4950.8,1,0.06069724455143355,0.017219182491148954,-0.001959135108521748,-0.010369882999113234
2026-02-04,4950.8,65.14,97.489,6895.6,4889.5,0,0.0032016210739616024,0.030533143489954062,0.0019321486932302179,-0.003367587333246491
2026-02-05,4889.5,63.29,97.701,6749.8,4979.8,1,-0.012381837278823693,-0.028400368437212165,0.0021746043143326954,-0.02114391786066483
2026-02-06,4979.8,63.55,97.506,6924.3,5079.4,1,0.01846814602720115,0.00410807394533097,-0.001995885405471687,0.025852617855343762
2026-02-09,5079.4,64.2,96.688,6959.4,5031.0,0,0.02000080324511022,0.010228166797797034,-0.008389227329600235,0.005069104458212292
2026-02-10,5031.0,63.79,96.675,6955.8,5098.5,1,-0.009528684490294093,-0.006386292834891005,-0.00013445308621551355,-0.0005172859729286605
2026-02-11,5098.5,64.46,96.721,6939.1,4948.4,0,0.013416815742397059,0.010503213669854183,0.0004758210499096194,-0.0024008740906868997
2026-02-12,4948.4,62.65,96.837,6842.1,5046.3,1,-0.029440031381778975,-0.028079429103319842,0.0011993258961342512,-0.013978758052196949
2026-02-13,5046.3,62.75,96.819,6830.5,5039.06,0,0.019784172661870603,0.0015961691939345712,-0.000185879364292596,-0.00169538591952767
2026-02-15,5039.06,62.76,96.819,6844.8,5010.11,0,-0.0014347145433287745,0.00015936254980086773,0.0,0.0020935509845545486
2026-02-16,5010.11,63.57,96.819,6848.1,4905.9,0,-0.005745119129361598,0.012906309751434142,0.0,0.0004821178120617553
2026-02-17,4905.9,62.33,97.06,6834.5,5009.5,1,-0.020799942516232184,-0.019506056315872322,0.0024891808426033,-0.0019859523079395203
2026-02-18,5009.5,65.19,97.621,6879.2,4997.4,0,0.021117430033225304,0.04588480667415373,0.0057799299402430115,0.006540346770063543
2026-02-19,4997.4,66.43,97.855,6865.0,5080.9,1,-0.0024154107196328045,0.019021322288694797,0.0023970252302272232,-0.00206419351087328
2026-02-20,5080.9,66.39,97.729,6910.5,5207.5,1,0.016708688518029424,-0.0006021375884390778,-0.0012876194369220162,0.006627822286962903
2026-02-23,5207.5,66.31,97.641,6845.1,5157.8,0,0.024916845440768443,-0.0012050007531254625,-0.0009004492013628962,-0.0094638593444758
2026-02-24,5157.8,65.63,97.77,6892.7,5208.0,1,-0.009543927028324517,-0.010254863519831181,0.0013211663133314566,0.006953879417393338
2026-02-25,5208.0,65.42,97.625,6937.8,5194.2,0,0.00973283182752338,-0.0031997562090506637,-0.001483072517131978,0.0065431543517053825
2026-02-26,5194.2,65.21,97.74,6882.0,5247.9,1,-0.0026497695852535363,-0.003210027514521707,0.0011779769526247819,-0.008042895442359255
2026-02-27,5247.9,67.02,97.565,6865.5,5311.6,1,0.010338454429940969,0.027756479067627682,-0.0017904644976467488,-0.0023975588491716993
2026-03-02,5311.6,71.23,98.337,6868.9,5123.7,0,0.012138188608777023,0.06281706953148336,0.007912673602213927,0.0004952297720486332
2026-03-03,5123.7,74.56,99.006,6803.1,5191.31,1,-0.035375404774456,0.046749964902428776,0.006803136154245104,-0.009579408638937692
